VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_r,HOST_SBFLUXCAL_i,HOST_SBFLUXCAL_z,HOST_SBMAG_g,HOST_SBMAG_r,HOST_SBMAG_i,HOST_SBMAG_z,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DEC,HOST_ANGSEP_2,TGAPMAX,TrestMIN,TrestMAX,FLUXCALMAX_g,SNRMAX_g,FLUXCALMAX_r,SNRMAX_r,FLUXCALMAX_i,SNRMAX_i,FLUXCALMAX_z,SNRMAX_z,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_COLOR,HOST_LOGsSFR_ERR,HOST_COLOR_ERR,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,PROB_UNITY,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_mB,biasCor_x1,biasCor_c,biasCor_muCOVSCALE,IDSAMPLE,IZBIN,mu,delta_mu,LOG_OII,LOG_OII_ERR,SPECZ
SN:,1289288,1289288,10,1,E2,3,0,0.29093,0.001,0.29001,0.001,0.29001,0.00163,0,300,0.00549742,1,1,9546,-9,-9,0.2909,0.001,10.178826,-43.948353,0.215,0.197,-9.0,10.561,0.017,64.2,181.75999,282.76001,353.69,22.98116,21.85125,21.37146,21.12844,57273.3164,36.85839,35.91645,32.41042,57273.5781,0.3982,-1.11427,0.34267,0.0759573,0.022939,21.83731,0.0272005,3.30426e-05,8.27803e-07,0.00174187,-9.91303e-08,-1.1556e-08,51,49.02746,0.55235,10.1789,-43.948299,0.215,7.6223,-13.4381,42.959,135.33,35.9165,200.25,36.8584,211.78999,32.4104,136.03,16.8028,10.553,0.06,0.821,0.15,-9.732,1.012,0.16155,-999,0.9583,0.9403,1.0,0.9999,1.0,1,0,40.81424,40.86546,0.1343,0.0954,0.073,0.0084,-0.0662,-0.493,0.015,0.0109,0.24,0,0.0143,0.0,0.0,0.0,0.0,1.0,4,9,40.814222976191004,-0.06462830716805001,1.1277196563000305,0.0860430954583864,0.2909300029277801
SN:,1280790,1280790,10,0,C3,3,0,0.63278,0.001,0.63211,0.001,0.63211,0.00192,0,300,0.0146592,1,1,-5306,-9,-9,0.6328,0.001,51.480549,-28.215427,1.074,1.192,-9.0,10.394,0.014,2.19,8.26,15.44,18.45,26.64889,25.20755,24.52838,24.33501,57265.3008,14.88681,14.41178,14.09108,57258.6406,0.7709,-1.28862,0.505,0.0254751,0.0600352,23.63997,0.0568944,6.28074e-06,3.29121e-07,0.0113406,-1.11363e-07,-1.14998e-08,34,54.47424,0.01439,51.480701,-28.2152,1.074,6.1724,-5.6532,44.465,6.561,-999.0,43.148,14.8868,43.631,14.0911,44.239,14.4118,10.381,0.05,0.596,0.263,-9.785,1.056,0.26771,-999,0.9579,0.9765,0.9905,0.9995,0.8828,1,0,42.74781,42.86385,0.18918,0.1783,0.1521,0.0043,-0.121,-0.639,0.0049,0.0134,0.41,0,-0.0067,0.0,0.0,0.0,0.0,1.0,1,15,42.747787232017004,-0.11994730857848168,1.0023499944793746,0.1277258677365278,0.6327800154685974
SN:,1285317,1285317,10,1,E2,3,0,0.56555,0.001,0.56441,0.001,0.56441,0.00186,0,300,0.00455352,1,1,8859,-9,-9,0.5656,0.001,9.472623,-43.314404,0.489,1.049,-9.0,8.512,0.064,2.43,5.35,6.37,5.15,26.53598,25.67912,25.48965,25.72048,57265.2266,18.33033,17.91275,15.31904,57268.4141,0.7332,0.0845251,0.60699,-0.0252747,0.0488246,22.97496,0.0539046,1.15882e-05,5.75329e-07,0.0104097,-2.58391e-07,-1.91536e-08,48,37.44566,0.86405,9.4725,-43.314499,0.489,6.2852,-12.8,42.0404,28.922,-999.0,98.345,17.9128,81.082,18.3303,82.459,15.319,8.531,0.266,0.226,0.468,-8.305,-0.15,0.53831,-999,0.9989,0.937,0.9999,0.9992,0.9999,1,0,42.46673,42.5673,0.18014,0.1702,0.1407,0.0047,-0.076,-0.422,-0.0245,0.0127,0.18,0,-0.0339,0.0,0.0,0.0,0.0,1.0,4,14,42.466709199504,-0.07440124960886862,1.8937756781980335,0.1932847694537009,0.5655500292778015
SN:,1271436,1271436,10,0,C3,3,0,0.79583,0.001,0.79511,0.001,0.79511,0.00206,0,300,0.00706208,2,2,4602,-9,-9,0.7958,0.001,52.202198,-28.021929,1.891,1.545,-1.17607,11.366,0.026,5.94,17.21,41.31,47.1,25.56553,24.41055,23.45986,23.31745,56668.1406,31.0718,21.21914,16.68115,56672.0039,0.5515,1.01272,0.50179,-0.0774196,0.0369784,23.70779,0.0393102,5.90045e-06,2.13632e-07,0.00444873,-7.92588e-08,-9.46147e-10,22,26.26769,0.24037,52.201599,-28.021799,1.891,3.8696,-14.9522,13.969,16.467,-999.0,38.194,31.0718,48.314,21.2191,44.638,16.6812,11.304,0.038,1.621,0.823,-9.683,1.115,0.82388,-999,0.9348,0.985,0.9998,0.9499,0.9997,1,0,43.45224,43.47081,0.18019,0.1739,0.1408,0.0035,0.0339,0.188,-0.0525,0.0242,0.04,0,0.0032,0.0,0.0,0.0,0.0,1.0,1,17,43.452214239667995,0.034928929373343465,0.880052946628646,0.1056110370209673,0.7958300113677979
SN:,1263580,1263580,10,0,E1,3,0,0.58393,0.001,0.58276,0.001,0.58276,0.00187,0,300,0.00674277,1,3,6808,-9,-9,0.5839,0.001,8.51844,-42.807945,0.272,0.347,-4.34296,9.762,0.028,4.65,8.76,12.43,15.9,25.83137,25.14374,24.76382,24.49651,56650.0508,19.41925,10.6557,8.2554,56654.4336,0.9655,-0.0851116,0.72583,-0.111796,0.06312,23.06326,0.0498742,1.0683e-05,4.90734e-07,0.00362428,-2.06567e-07,-1.01533e-08,23,21.76406,0.53453,8.5183,-42.807899,0.272,6.3257,-12.2076,26.9109,28.794,-999.0,82.797,19.4192,79.454,10.6557,72.575,8.2554,9.762,0.101,0.029,0.056,-9.733,0.584,0.11549,-999,0.9992,0.9707,0.9999,0.9996,1.0,1,0,42.76509,42.65108,0.23878,0.2256,0.2106,0.0046,0.1385,0.58,-0.0245,0.0127,0.34,0,-0.0351,0.0,0.0,0.0,0.0,1.0,4,14,42.765117490932,0.14025269347492042,2.1878382216473535,0.1299950613445837,0.5839300155639648
SN:,1632070,1632070,10,0,X2,3,0,0.42627,0.001,0.42513,0.001,0.42513,0.00174,0,300,0.022981,1,1,110432,-9,-9,0.4263,0.001,35.710827,-6.952427,0.194,0.142,-9.0,9.871,0.029,10.28,27.79,40.18,50.77,24.97002,23.89028,23.48997,23.23598,57750.0586,14.15912,13.61095,7.77392,57742.9844,0.8745,1.19372,0.76477,0.165,0.0601491,23.1363,0.0675859,9.98802e-06,6.21744e-07,0.00944239,-2.32686e-07,-2.89402e-08,26,27.10252,0.40397,35.710899,-6.9524,0.194,7.7562,-14.6607,32.304,28.96,-999.0,70.147,14.1591,81.73,13.611,65.925,7.7739,9.878,0.055,1.087,0.139,-8.791,0.38,0.14949,-999,0.9939,0.5753,0.9973,0.9987,0.9992,1,0,42.26593,41.83302,0.20536,0.1909,0.1718,0.006,0.4186,2.038,0.0144,0.013,4.15,0,-0.0141,0.0,0.0,0.0,0.0,1.0,2,12,42.26589284159999,0.4202973970285697,1.4589856023660812,0.0527277618447798,0.4262700080871582
SN:,1723034,1723034,10,0,C1,3,0,0.33833,0.001,0.33784,0.001,0.33784,0.00167,0,300,0.0104393,1,1,-26013,-9,-9,0.3383,0.001,54.346664,-27.856716,0.277,0.179,-9.0,10.871,0.055,31.06,133.69,229.92999,321.45999,23.7695,22.18475,21.59601,21.23218,57789.0312,17.60141,15.2721,13.19402,57792.2266,0.5192,-0.949537,0.62366,0.020646,0.0399416,22.17117,0.0562536,2.42959e-05,1.25881e-06,0.0116153,-5.58082e-07,-3.07975e-08,15,18.80659,0.22263,54.346699,-27.856701,0.277,8.2455,-12.7549,5.8725,181.14,15.2721,122.33,17.6014,171.67,13.194,111.53,8.3577,10.842,0.073,0.605,0.455,-10.237,1.459,0.46082,-999,0.9974,0.874,0.995,0.9856,0.9924,1,0,41.33335,41.24735,0.16808,0.1548,0.1247,0.0074,0.0617,0.367,0.0243,0.011,0.13,0,0.006,0.0,0.0,0.0,0.0,1.0,4,10,41.33337732171,0.06258838912975762,0.9555674014267924,0.1519063949831444,0.3383300006389618
SN:,1593067,1593067,10,101,C2,3,0,0.34822,0.001,0.34776,0.001,0.34776,0.00168,0,300,0.0104442,1,1,108178,-9,-9,0.3482,0.001,54.871262,-29.832689,0.556,0.671,-9.0,10.453,0.01,25.45,79.42,143.31,179.55,23.98578,22.75018,22.10931,21.86454,57730.2148,18.28143,17.32364,13.48622,57729.2891,0.3361,0.51119,0.38419,0.22451,0.0302042,22.77633,0.0425643,1.39145e-05,5.45493e-07,0.00424027,-1.49972e-07,-1.09659e-08,51,39.46161,0.87995,54.871399,-29.8326,0.556,7.3361,-14.9763,40.612,50.799,13.4862,86.317,18.2814,113.75,17.3236,106.14,11.063,10.446,0.038,0.908,0.245,-9.538,1.061,0.24793,-999,0.98,0.5789,0.9999,0.9572,0.9988,1,0,41.61718,41.32036,0.14408,0.1327,0.0898,0.0072,0.2725,1.891,0.0243,0.011,3.58,0,0.0039,0.0,0.0,0.0,0.0,1.0,4,10,41.6171361974,0.27328686324891294,1.0613995396862073,0.0736825849688126,0.3482199907302856
SN:,1308357,1308357,10,0,S2,3,0,0.34255,0.001,0.34157,0.001,0.34157,0.00167,0,300,0.0265613,1,1,32667,-9,-9,0.3426,0.001,41.335865,-1.191828,0.512,0.631,-9.0,10.298,0.015,42.34,116.9,166.00999,225.47,23.43312,22.33046,21.94967,21.61728,56980.1836,33.95961,26.22113,26.05945,56976.8555,0.3786,0.71035,0.25424,0.22896,0.0238328,22.21868,0.0301896,2.32557e-05,6.46641e-07,0.00173461,-8.70769e-08,-1.10597e-08,51,78.54457,0.00790809,41.3358,-1.1919,0.512,8.1643,-14.7108,44.0975,72.196,26.0595,147.36,33.9596,175.17999,26.2211,147.92,17.7915,10.3,0.047,0.763,0.376,-9.537,0.852,0.37893,-999,0.9815,0.6345,1.0,1.0,0.9999,1,0,41.08117,41.27584,0.12955,0.1193,0.064,0.0073,-0.219,-1.69,0.0243,0.011,2.86,0,0.0017,0.0,0.0,0.0,0.0,1.0,3,10,41.0812264437,-0.21726291050877222,1.117816710295776,0.1049542906228449,0.3425500094890594
SN:,1324685,1324685,10,0,C3,3,0,0.54244,0.001,0.54183,0.001,0.54183,0.00184,0,300,0.00737526,1,1,25719,-9,-9,0.5424,0.001,52.068424,-28.829351,2.067,2.402,-9.0,10.087,0.016,2.42,5.96,11.8,11.16,26.54046,25.56188,24.8203,24.88084,57044.1172,46.68916,30.783,26.36648,57043.3398,0.4264,-0.631751,0.40394,-0.00852384,0.0298458,23.10854,0.0288875,1.02467e-05,2.72626e-07,0.00141394,-4.15734e-08,-5.31432e-09,16,8.10058,0.94582,52.0681,-28.8288,2.067,5.1841,-11.799,15.3698,28.046,-999.0,73.478,46.6892,67.422,26.3665,67.884,30.783,10.101,0.049,0.564,0.277,-9.537,0.759,0.2813,-999,0.9996,0.99,1.0,0.9982,1.0,1,0,42.41897,42.45993,0.14911,0.1409,0.0979,0.0049,-0.0164,-0.11,-0.0245,0.0127,0.01,0,-0.0122,0.0,0.0,0.0,0.0,1.0,1,14,42.4190114391772,-0.015449621828722115,1.809076571233809,0.0853994562824953,0.5424399971961975
SN:,1879188,1879188,10,0,S1,3,0,0.64846,0.001,0.64727,0.001,0.64727,0.00193,0,300,0.0412758,1,1,130988,-9,-9,0.6485,0.001,42.175129,0.280656,0.604,0.628,-9.0,10.671,0.026,2.94,16.16,38.8,67.65,26.32913,24.4789,23.52792,22.92433,58052.2812,10.05602,8.35415,7.46461,58044.293,1.1124,1.33446,0.78838,0.0644284,0.0610109,23.39933,0.0591643,7.83912e-06,4.27172e-07,0.00684143,-2.1897e-07,-1.05321e-08,44,36.58464,0.77865,42.174999,0.2807,0.604,5.9952,-13.9524,41.7317,44.821,-999.0,52.123,10.056,58.58,8.3542,61.564,7.4646,10.681,0.061,-1.785,4.261,-12.466,1.543,4.26144,-999,0.0,0.9102,0.9966,0.9656,0.8614,1,0,42.87783,42.92694,0.23784,0.2242,0.2096,0.0042,-0.054,-0.227,0.0049,0.0134,0.05,0,-0.0664,0.0,0.0,0.0,0.0,1.0,3,15,42.877796094028,-0.052349917140048774,0.9958118180447328,0.1615850075553968,0.6484599709510803
SN:,1901798,1901798,10,0,X2,3,0,0.47697,0.001,0.47577,0.001,0.47577,0.00178,0,300,0.0233356,1,2,-34764,-9,-9,0.477,0.001,35.139446,-6.560511,0.153,0.134,-5.29411,10.737,0.02,17.02,61.3,105.55,141.85001,24.4226,23.03135,22.44135,22.12043,58082.0781,14.36171,7.65266,5.5374,58081.6562,0.6672,-1.74256,0.59333,-0.127202,0.0777647,23.04364,0.0705466,1.08778e-05,7.06797e-07,9.52397e-05,-1.87281e-07,-3.08293e-08,31,26.55644,0.69426,35.1395,-6.5605,0.153,6.7495,-11.9094,36.8364,34.087,-999.0,77.182,14.3617,62.477,7.6527,62.767,5.5374,10.708,0.081,0.629,0.183,-10.079,0.922,0.20012,-999,0.9986,0.8825,0.9995,0.9997,1.0,1,0,42.51443,42.12303,0.24751,0.2119,0.2205,0.0054,0.3858,1.559,0.0056,0.0126,2.43,0,-0.0256,0.0,0.0,0.0,0.0,1.0,2,13,42.51441531186,0.38764507951691485,1.8668299410266675,0.0480260398489781,0.4769699871540069
SN:,1332008,1332008,10,0,S2,3,0,0.61272,0.001,0.61156,0.001,0.61156,0.0019,0,300,0.0337449,1,2,39692,-9,-9,0.6127,0.001,41.853065,-1.547628,0.039,0.051,-6.58608,10.563,0.018,3.99,18.55,42.73,65.69,25.99757,24.32914,23.42317,22.95625,57315.2109,8.5318,7.60176,4.69394,57315.168,1.111,-0.903426,0.9009,-0.0700218,0.0917256,23.48595,0.0803773,7.23804e-06,5.35834e-07,0.00285601,-2.95314e-07,-6.48073e-09,41,41.86733,0.43302,41.8531,-1.5476,0.039,8.0367,-14.8478,43.3444,37.436,-999.0,84.111,8.5318,83.883,7.6018,65.331,4.6939,10.569,0.099,0.358,4.438,-10.211,1.462,4.4391,-999,0.9955,0.9502,0.9946,0.9968,0.9706,1,0,42.95668,42.77761,0.33109,0.3121,0.3114,0.0044,0.1742,0.526,0.0049,0.0134,0.28,0,-0.048,0.0,0.0,0.0,0.0,1.0,3,15,42.956680697214,0.17585288787321218,1.2318487918203422,0.1400683088859088,0.6127200126647949
SN:,1334265,1334265,10,0,C1,3,0,0.58646,0.001,0.58586,0.001,0.58586,0.00188,0,300,0.00898345,2,4,40863,-9,-9,0.5865,0.001,53.828358,-27.346138,0.545,0.752,-2.46099,10.722,0.057,5.77,31.67,72.21,104.82,25.59706,23.74838,22.85351,22.44889,57329.2148,9.48265,7.33237,4.53572,57330.8008,1.0424,-1.05695,0.63077,0.0176775,0.0843102,23.37064,0.0681202,8.04903e-06,5.05005e-07,0.000684515,-1.48803e-07,-1.66929e-08,43,21.84595,0.99699,53.828201,-27.3461,0.545,6.3674,-12.257,44.3401,18.128,-999.0,59.238,9.4826,68.517,7.3324,61.425,4.5357,10.71,0.037,-0.447,3.838,-11.157,1.54,3.83818,-999,0.9981,0.961,1.0,0.9997,1.0,1,0,42.56512,42.6642,0.27339,0.2584,0.2492,0.0045,-0.0745,-0.273,-0.0245,0.0127,0.07,0,-0.0353,0.0,0.0,0.0,0.0,1.0,4,14,42.56515854292499,-0.07360958057248013,0.9003234799239819,0.1718728441941246,0.5864599943161011
SN:,1342255,1342255,10,1,S2,3,0,0.21976,0.001,0.21885,0.001,0.21885,0.00158,0,300,0.0241139,1,1,44599,-9,-9,0.2198,0.001,40.743248,-0.268122,2.71,2.195,-9.0,9.797,0.011,5.09,11.48,16.05,16.39,25.73321,24.85015,24.48631,24.46355,57389.1094,131.76054,118.32674,70.35021,57391.0078,0.279,0.23276,0.41765,-0.0849559,0.0192427,20.45989,0.0240784,0.000117502,2.60584e-06,0.00452286,-7.31666e-07,-3.7626e-08,13,5.25231,0.96921,40.7435,-0.2674,2.71,20.4542,-4.8742,30.3723,580.52002,131.7605,558.41998,118.3267,458.23999,70.3502,292.51001,44.0353,9.789,0.023,0.479,0.347,-9.31,0.889,0.34776,-999,1.0,0.6456,1.0,0.9998,1.0,1,0,40.09324,40.17186,0.13029,0.1141,0.065,0.0109,-0.0765,-0.587,-0.0021,0.016,0.34,0,0.0108,0.0,0.0,0.0,0.0,1.0,3,7,40.093223641647,-0.07486987059621697,1.8097800689988208,0.1524746951689944,0.219760000705719
SN:,1258061,1258061,10,0,S2,3,0,0.45939,0.001,0.45831,0.001,0.45831,0.00177,0,300,0.027498,1,1,11929,-9,-9,0.4594,0.001,40.701328,-1.083231,4.002,3.554,-9.0,10.841,0.041,0.43,0.43,1.19,0.06,27.5,27.5,27.31113,27.5,56602.0781,22.9078,16.68897,12.79499,56602.3711,0.7297,-1.6955,0.5462,0.0493081,0.0582639,22.93706,0.0605242,1.19998e-05,6.68929e-07,0.00259178,-1.20409e-07,-2.96782e-08,33,28.92779,0.67019,40.702099,-1.084,4.002,7.5187,-8.2708,44.3518,38.999,-999.0,86.036,22.9078,94.366,16.689,87.988,12.795,10.815,0.066,0.931,0.383,-9.884,0.92,0.38865,-999,0.9929,0.9318,0.9992,0.9998,0.9999,1,0,41.92862,42.02628,0.19057,0.1771,0.1538,0.0056,-0.112,-0.588,0.0144,0.013,0.35,0,-0.0201,0.0,0.0,0.0,0.0,1.0,3,12,41.928594482727,-0.11038202738103564,1.2794313325214663,0.086039000719019,0.4593900144100189
SN:,1643213,1643213,10,0,C3,3,0,0.6559,0.001,0.65526,0.001,0.65526,0.00193,0,300,0.00844784,1,1,111239,-9,-9,0.6559,0.001,52.805607,-28.241508,0.599,0.734,-9.0,9.734,0.006,16.95,27.01,36.61,36.01,24.42708,23.92119,23.591,23.60894,57751.1172,35.70754,28.15662,16.65144,57754.2305,0.4518,0.7836,0.3642,-0.0070594,0.0327799,23.58144,0.0282074,6.62863e-06,1.72212e-07,0.00134905,-4.30025e-08,-1.6551e-09,25,19.12589,0.79104,52.805599,-28.241699,0.599,5.4398,-14.555,29.4756,12.356,-999.0,45.199,35.7075,50.864,28.1566,51.587,16.6514,9.74,0.05,1.488,0.0,-8.252,-0.064,0.05,-999,0.9977,0.998,1.0,0.9999,1.0,1,0,43.10848,42.95855,0.16025,0.1511,0.1141,0.0041,0.145,0.905,0.0049,0.0134,0.82,0,-0.0077,0.0,0.0,0.0,0.0,1.0,1,15,43.108502162002004,0.1460191534856108,1.9054937032398915,0.0513654717352112,0.6559000015258789
SN:,1595110,1595110,10,0,C2,3,0,0.59325,0.001,0.59269,0.001,0.59269,0.00188,0,300,0.0109589,1,1,109003,-9,-9,0.5932,0.001,54.846359,-29.237558,2.613,2.044,-9.0,11.26,0.033,6.02,25.53,53.34,93.01,25.55101,23.98237,23.18237,22.57868,57714.2656,19.31456,14.63306,10.66593,57734.4141,0.7018,0.68843,0.62161,-0.062516,0.0616909,23.11219,0.0537045,1.02123e-05,5.05137e-07,0.00737972,-2.24088e-07,-1.08687e-08,21,16.66466,0.73122,54.846199,-29.236799,2.613,10.7092,-12.6486,35.5773,26.753,-999.0,69.582,19.3146,66.059,14.6331,84.545,10.6659,11.238,0.037,-2.522,0.788,-13.76,1.383,0.78887,-999,1.0,0.9396,1.0,0.9999,1.0,1,0,42.8033,42.69454,0.22258,0.2103,0.1921,0.0045,0.1333,0.599,-0.0245,0.0127,0.36,0,-0.0357,0.0,0.0,0.0,0.0,1.0,4,14,42.803310269179995,0.13415326943951555,0.8931024516534156,0.0990867907284454,0.5932499766349792
SN:,1579146,1579146,10,0,X3,3,0,0.80472,0.001,0.80325,0.001,0.80325,0.00206,0,300,0.0213688,1,1,107924,-9,-9,0.8047,0.001,35.429119,-4.673761,0.382,0.584,-9.0,10.59,0.008,1.64,4.72,11.26,16.73,26.96289,25.81515,24.87115,24.44126,57723.043,17.83331,14.37003,11.65895,57729.9844,0.5241,-0.215167,0.445,-0.0861703,0.0410854,23.89194,0.0397591,4.97991e-06,1.82362e-07,0.00351924,-5.64415e-08,-9.58518e-11,29,42.38153,0.0518735,35.4291,-4.6739,0.382,5.528,-12.1123,33.8306,12.173,-999.0,30.18,14.37,41.281,17.8333,32.492,11.6589,10.573,0.041,0.711,0.162,-9.862,1.313,0.16711,-999,0.9917,0.99,0.9999,0.9979,1.0,1,0,43.46226,43.49879,0.1857,0.1792,0.1478,0.0035,0.016,0.086,-0.0525,0.0242,0.01,0,0.0059,0.0,0.0,0.0,0.0,1.0,0,17,43.462250665989,0.017891445937564754,1.444635020729211,0.0875316843618538,0.8047199845314026
SN:,1531145,1531145,10,0,X3,3,0,0.45793,0.001,0.45675,0.001,0.45675,0.00177,0,300,0.0227302,1,1,105983,-9,-9,0.4579,0.001,35.74062,-4.793897,1.324,1.087,-9.0,9.836,0.015,3.81,8.88,12.0,15.45,26.04769,25.12897,24.80205,24.52768,57709.0664,32.74219,24.9534,-99.0,57710.6445,0.415,-0.750224,0.33191,0.0966731,0.050069,23.21563,0.0432192,9.28425e-06,3.69573e-07,0.0027441,-6.31909e-08,-1.40242e-08,20,15.37234,0.75472,35.740299,-4.7938,1.324,6.8242,-11.3549,42.8235,29.195,-999.0,64.583,32.7422,62.593,24.9534,-9.0,-999.0,9.824,0.038,0.514,0.258,-9.31,0.895,0.26078,-999,0.9999,0.922,1.0,0.9998,1.0,1,0,42.21507,42.01763,0.16617,0.1545,0.1223,0.0056,0.1831,1.102,0.0144,0.013,1.21,0,-0.0068,0.0,0.0,0.0,0.0,1.0,0,12,42.215059104557,0.18487880781443522,1.8811809209814576,0.0511668001506581,0.4579299986362457
SN:,1703026,1703026,10,0,S2,3,0,0.36491,0.001,0.3639,0.001,0.3639,0.00169,0,300,0.031128,1,2,117558,-9,-9,0.3649,0.001,40.982227,-0.732841,0.113,0.129,-6.00063,10.031,0.033,7.67,38.29,62.35,83.7,25.28801,23.54229,23.01291,22.69319,57770.0547,25.50302,18.86982,16.48193,57769.9297,0.6528,-2.10179,0.4513,-0.0110694,0.0377244,22.37611,0.0409213,2.01167e-05,7.58197e-07,0.00141086,-3.1498e-08,-1.40143e-08,16,9.94324,0.86958,40.982201,-0.7328,0.113,10.2313,-14.5099,8.8891,64.684,16.4819,115.53,25.503,110.35,18.8698,110.86,14.6213,10.068,0.111,-1.966,2.632,-12.034,1.452,2.63434,-999,0.9963,0.951,0.9999,0.9996,0.9997,1,0,41.45133,41.43609,0.16025,0.1584,0.114,0.0069,0.0197,0.123,-0.0045,0.0142,0.02,0,-0.0038,0.0,0.0,0.0,0.0,1.0,3,11,41.451341173602,0.021429937321663317,0.1669086671926589,0.6196656306191405,0.3649100065231323
SN:,1310964,1310964,10,0,C2,3,0,0.7521,0.001,0.75147,0.001,0.75147,0.00202,0,300,0.00802667,1,1,24768,-9,-9,0.7521,0.001,54.153641,-29.384817,0.601,0.795,-9.0,10.168,0.031,4.77,12.97,23.49,30.78,25.8037,24.71765,24.07279,23.77933,56987.3086,6.24526,5.78367,5.46994,56995.9531,1.1276,0.0784841,0.97841,-0.0337348,0.0877104,23.7744,0.0976605,5.54933e-06,4.99155e-07,0.0235069,-3.35637e-07,-7.46983e-09,43,39.02403,0.64438,54.153702,-29.384701,0.601,5.6539,-13.0023,40.6075,39.929,-999.0,39.997,5.7837,66.498,6.2453,38.246,5.4699,10.153,0.059,0.773,0.283,-9.38,0.539,0.28908,-999,0.9977,0.9957,0.9999,0.9988,1.0,1,0,43.34448,43.32084,0.31276,0.2981,0.2918,0.0037,0.0211,0.067,0.0025,0.0159,0.0,0,-0.0901,0.0,0.0,0.0,0.0,1.0,4,16,43.344453523707,0.022042222045250526,1.371130719210932,0.0458899241946376,0.7520999908447266
SN:,1293758,1293758,10,1,E1+E2,3,0,0.14896,0.001,0.14812,0.001,0.14812,0.00152,0,300,0.00727305,1,1,-5663,-9,-9,0.149,0.001,8.485502,-43.349735,4.259,2.07,-9.0,10.807,0.02,20.83,46.63,67.57,73.12,24.20328,23.32834,22.92562,22.83991,56916.0898,226.10384,150.83966,83.89941,56915.8125,0.1741,-1.27319,0.0834956,-0.0470673,0.0139232,20.02375,0.0172793,0.00017559,2.79448e-06,1.82608e-05,-6.67474e-08,-2.53507e-08,72,54.89309,0.93326,8.4839,-43.349701,4.259,11.2024,-11.0596,39.3426,927.07001,226.10381,856.28998,150.83971,764.09003,83.8994,513.84003,44.6924,10.722,0.039,0.836,0.151,-9.886,0.907,0.15596,-999,0.9817,0.9296,1.0,0.9999,1.0,1,0,39.32911,39.23404,0.11885,0.1079,0.0353,0.0157,0.0687,0.578,0.0264,0.0317,0.33,0,-0.004,0.0,0.0,0.0,0.0,1.0,4,5,39.329095586308995,0.07027186154818565,0.69600363294644,0.0361022687317759,0.148959994316101
SN:,1323740,1323740,10,0,C3,3,0,0.77207,0.001,0.77137,0.001,0.77137,0.00204,0,300,0.0075257,1,2,27490,-9,-9,0.7721,0.001,52.490513,-28.548523,0.506,0.808,-3.25559,10.552,0.016,1.49,9.59,28.69,45.39,27.06703,25.04545,23.85567,23.3576,57032.1211,18.92777,15.65058,13.69012,57032.0391,0.6822,-0.345837,0.54462,-0.00417705,0.0441006,23.89792,0.0413118,4.95257e-06,1.88443e-07,0.00861514,-7.61663e-08,-2.79808e-09,23,21.91887,0.52515,52.490398,-28.5485,0.506,4.5123,-13.5435,19.7553,21.078,-999.0,27.235,13.6901,45.034,18.9278,39.047,15.6506,10.54,0.063,-0.098,6.934,-10.638,1.295,6.93429,-999,0.6911,0.9666,0.9998,0.9972,0.999,1,0,43.2267,43.39028,0.18058,0.1721,0.1413,0.0036,-0.1661,-0.92,0.0025,0.0159,0.85,0,0.0031,0.0,0.0,0.0,0.0,1.0,1,16,43.2267095586165,-0.16505832355571215,0.2949245792576635,0.4467403836795272,0.7720699906349182
